Year,Filière,Produit,Production,Superficie
2020,Fourragères,Autres cultures fourragères,38123.0,1948.0
2020,Fourragères,Avoine vert,567254.6000000001,84310.0
2020,Fourragères,Bersim,3089311.1,68322.0
2020,Fourragères,Féverole,36771.3,45354.0
2020,Fourragères,Lupin,53859.0,2448.0
2020,Fourragères,Luzerne,6659398.5,121701.0
2020,Fourragères,Mais fourrager,2464716.0,59821.0
2020,Fourragères,Mélange fourrager,88402.0,13310.0
2020,Fourragères,Orge fourrager,1354133.0,139569.0
2020,Fourragères,Pois fourrager,61380.0,19030.0
2020,Fourragères,Sorgho fourrager,7242.0,270.0
2020,Fourragères,Triticale,12726.0,9058.0
2020,Fourragères,Vesce avoine,28415.0,5062.0
2020,Industrielles,Autres Cultures Industrielles,965.0,845.0
2020,Industrielles,Cannabis,13840.0,26700.0
2020,Industrielles,Coriandre récoltée,4495.0,4095.0
2020,Industrielles,Cornichon,0.0,0.0
2020,Industrielles,Câprier,25700.0,30030.0
2020,Industrielles,Henné,3608.0,1785.0
2020,Industrielles,Piment de Cayenne,0.0,0.0
2020,Industrielles,Rosier,361.2,34.5
2020,Industrielles,Safran,5.936999999999999,1740.5
2020,Légumineuses,Autres légumineuses,26931.099999999988,27183.0
2020,Légumineuses,Fève,48973.08666666668,107408.0
2020,Légumineuses,Lentille,9043.84,40560.0
2020,Légumineuses,Orobe,798.0,1022.0
2020,Légumineuses,Petit pois,14076.999999999995,42223.0
2020,Légumineuses,Pois chiche,49714.17,53598.5
2020,Maraîchage,Ail,11953.300000000001,2309.5
2020,Maraîchage,Artichaut,45012.0,2891.0
2020,Maraîchage,Asperge,20.0,904.0
2020,Maraîchage,Aubergine,60912.6,2466.0
2020,Maraîchage,Autres cultures maraichères,174477.40000000002,9703.7
2020,Maraîchage,Betterave potager,22680.800000000003,2091.8
2020,Maraîchage,Carotte,403398.6,24249.5
2020,Maraîchage,Choux fleur,57542.8,2488.9
2020,Maraîchage,Choux pomme,63598.0,2326.1
2020,Maraîchage,Concombre,46415.600000000006,1311.0
2020,Maraîchage,Courge courgette,154013.3,7196.0
2020,Maraîchage,Fraisier,166955.0,3279.0
2020,Maraîchage,Framboise,34135.0,1940.0
2020,Maraîchage,Fève verte,99273.7,12941.5
2020,Maraîchage,Haricot vert,109432.5,5813.0
2020,Maraîchage,Melon,504864.3,16830.3
2020,Maraîchage,Menthe,40402.5,2551.0
2020,Maraîchage,Myrtille,30293.0,1845.0
2020,Maraîchage,Mûrier,500.0,38.0
2020,Maraîchage,Navet,170081.9,7782.7
2020,Maraîchage,Niora,32244.5,1216.5
2020,Maraîchage,Oignon,828901.2,31862.4
2020,Maraîchage,Oignon vert,101999.0,5470.0
2020,Maraîchage,Pastèque,677345.25,16812.35
2020,Maraîchage,Patate douce,7430.0,860.0
2020,Maraîchage,Petit Pois vert,96859.5,14500.0
2020,Maraîchage,Piment poivron,143883.8,4146.0
2020,Maraîchage,Pomme de terre,1707068.2,57533.5
2020,Maraîchage,Tomate,1398831.1,14781.099999999999
2020,Oliviers,Olivier,1409266.4519999998,1068894.5196000002
2020,Oléagineuses,Arachide,36725.0,13984.0
2020,Oléagineuses,Colza,9090.000000000002,9042.5
2020,Oléagineuses,Sésame,662.8,848.8
2020,Oléagineuses,Tournesol,22397.260000000002,18512.5
2020,Palmiers-Dattiers,Palmier dattier,143159.8,61332.0
2020,Rosacées,Abricotier,93007.9,10593.9
2020,Rosacées,Autres plantations fruitières,20833.0,2929.1
2020,Rosacées,Avocatier,69940.0,6745.0
2020,Rosacées,Bananier,340958.0,8786.0
2020,Rosacées,Caroubier,55387.0,18161.6
2020,Rosacées,Cerisier,10767.199999999999,3056.1
2020,Rosacées,Cognassier,57700.0,3410.54
2020,Rosacées,Figuier,144246.05000000002,63130.53
2020,Rosacées,Grenadier,146821.5,14271.969999999998
2020,Rosacées,Noyer,11996.199999999999,6923.0
2020,Rosacées,Néflier,7804.5,650.5
2020,Rosacées,Pacanier,260.0,74.0
2020,Rosacées,Pistachier,77.0,56.0
2020,Rosacées,Poirier,33082.200000000004,3739.2
2020,Rosacées,Pommier,778866.45,51870.56
2020,Rosacées,Prunier,143456.66,16197.890000000001
2020,Rosacées,Pêcher-nectarine,159530.8,14357.960000000003
2020,Sucrières,Betterave à sucre,3631553.6,57588.8
2020,Sucrières,Canne à sucre,792492.0,11763.0
2020,Vignes,Raisin de cuve,120576.0,6312.9
2020,Vignes,Raisin de table,276326.80000000005,33091.7
